site,variable,metric,slab,urb,veg,clm5,ucps
KR-Ochang,SWup,MAE,8.270358684575214,6.4972463084935494,7.131190934212894,9.562012740432635,8.896485526691352
KR-Ochang,SWup,STD,0.8207283874191869,0.9345727534750907,0.9457154979796013,0.9952286370890842,0.7847828416144146
KR-Ochang,LWup,R,0.98876671083678,0.989750221519576,0.9910334374009562,0.9891513159177737,0.9882373980825521
KR-Ochang,LWup,RMSE,9.852337931910222,17.194208908885674,8.849283129485164,13.080768384531407,19.58049298792174
KR-Ochang,LWup,MAE,6.931243499387612,14.00171690950517,6.896337585538698,10.236688434385615,14.065628907636663
KR-Ochang,LWup,STD,1.024854554508013,1.0739628462491773,0.9621658394975228,1.032439795117553,1.1433858860642385
KR-Ochang,Rnet,R,0.9969325541170777,0.9971994554155459,0.9976338731347204,0.9970426613735786,0.9972507462490711
KR-Ochang,Rnet,RMSE,15.541164761828774,19.718792567710008,13.797419273885923,18.890362437674558,16.95974316237367
KR-Ochang,Rnet,MAE,8.567072877307355,14.951125160277437,7.944422748359973,13.751498501080023,11.36910164920951
KR-Ochang,Rnet,STD,1.0198320981255624,0.9846232984518127,1.0194788612578063,0.984894529101001,0.9859854980596845
KR-Ochang,Qh,R,0.8257316569013272,0.8903341805601076,0.8930837094851618,0.8398140021286523,0.9128776139777898
KR-Ochang,Qh,RMSE,53.61470974553526,39.87214143810181,37.83472087143588,36.14753812671163,53.10477513946023
KR-Ochang,Qh,MAE,28.258466040033408,29.865435829704214,28.778855328009207,25.282575481362446,30.049655887599428
KR-Ochang,Qh,STD,1.400362278542637,1.0688915985599925,1.0342937140220696,0.7841835964553546,1.4676299989710948
KR-Ochang,Qle,R,0.6054700226967835,0.7184050750299172,0.7677476476701968,0.6888609556747999,0.6168437671948608
KR-Ochang,Qle,RMSE,77.55907478758245,42.20781006305508,35.8185152675694,48.959571323263,46.77749782662071
KR-Ochang,Qle,MAE,42.04170422399376,22.41118804960055,21.213230072185336,29.825596147223884,24.86972730573694
KR-Ochang,Qle,STD,1.755871397427,0.4751201924683356,0.8887049737399817,1.1967580031240759,0.48011690165483667
